"doy","year","hour","shf","site","loc","sensorZ"
190,2016,15,15.51911,"hd","organic",5
190,2016,15.5,15.01298,"hd","organic",5
190,2016,16,13.2806,"hd","organic",5
190,2016,16.5,11.5534,"hd","organic",5
190,2016,17,10.95185,"hd","organic",5
190,2016,17.5,10.65857,"hd","organic",5
190,2016,18,10.09466,"hd","organic",5
190,2016,18.5,10.08168,"hd","organic",5
190,2016,19,9.69793,"hd","organic",5
190,2016,19.5,9.790208,"hd","organic",5
190,2016,20,9.288766,"hd","organic",5
190,2016,20.5,8.330012,"hd","organic",5
190,2016,21,7.081417,"hd","organic",5
190,2016,21.5,6.471923,"hd","organic",5
190,2016,22,6.320003,"hd","organic",5
190,2016,22.5,6.143637,"hd","organic",5
190,2016,23,5.815273,"hd","organic",5
190,2016,23.5,5.472346,"hd","organic",5
191,2016,0,5.149313,"hd","organic",5
191,2016,0.5,4.863538,"hd","organic",5
191,2016,1,4.603518,"hd","organic",5
191,2016,1.5,4.57098,"hd","organic",5
191,2016,2,4.890315,"hd","organic",5
191,2016,2.5,5.196805,"hd","organic",5
191,2016,3,5.149607,"hd","organic",5
191,2016,3.5,5.165947,"hd","organic",5
191,2016,4,5.349927,"hd","organic",5
191,2016,4.5,5.494854,"hd","organic",5
191,2016,5,5.51525,"hd","organic",5
191,2016,5.5,5.509166,"hd","organic",5
191,2016,6,5.454697,"hd","organic",5
191,2016,6.5,6.081136,"hd","organic",5
191,2016,7,6.324557,"hd","organic",5
191,2016,7.5,6.405666,"hd","organic",5
191,2016,8,7.25983,"hd","organic",5
191,2016,8.5,8.378629,"hd","organic",5
191,2016,9,9.584328,"hd","organic",5
191,2016,9.5,10.87712,"hd","organic",5
191,2016,10,11.51606,"hd","organic",5
191,2016,10.5,11.63771,"hd","organic",5
191,2016,11,12.53329,"hd","organic",5
191,2016,11.5,15.46275,"hd","organic",5
191,2016,12,15.33169,"hd","organic",5
191,2016,12.5,21.1791,"hd","organic",5
191,2016,13,23.70687,"hd","organic",5
191,2016,13.5,22.93446,"hd","organic",5
191,2016,14,18.47263,"hd","organic",5
191,2016,14.5,16.10039,"hd","organic",5
191,2016,15,15.64109,"hd","organic",5
191,2016,15.5,14.14585,"hd","organic",5
191,2016,16,11.03767,"hd","organic",5
191,2016,16.5,11.07,"hd","organic",5
191,2016,17,11.89023,"hd","organic",5
191,2016,17.5,11.97268,"hd","organic",5
191,2016,18,10.88163,"hd","organic",5
191,2016,18.5,9.590646,"hd","organic",5
191,2016,19,8.920223,"hd","organic",5
191,2016,19.5,8.13831,"hd","organic",5
191,2016,20,7.249593,"hd","organic",5
191,2016,20.5,7.197237,"hd","organic",5
191,2016,21,6.86002,"hd","organic",5
191,2016,21.5,5.81132,"hd","organic",5
191,2016,22,4.663658,"hd","organic",5
191,2016,22.5,3.542935,"hd","organic",5
191,2016,23,2.479052,"hd","organic",5
191,2016,23.5,1.636329,"hd","organic",5
192,2016,0,1.343604,"hd","organic",5
192,2016,0.5,1.514505,"hd","organic",5
192,2016,1,1.757055,"hd","organic",5
192,2016,1.5,2.129396,"hd","organic",5
192,2016,2,2.319135,"hd","organic",5
192,2016,2.5,2.576225,"hd","organic",5
192,2016,3,3.306571,"hd","organic",5
192,2016,3.5,4.156537,"hd","organic",5
192,2016,4,4.767351,"hd","organic",5
192,2016,4.5,5.294784,"hd","organic",5
192,2016,5,5.76918,"hd","organic",5
192,2016,5.5,6.195993,"hd","organic",5
192,2016,6,6.393589,"hd","organic",5
192,2016,6.5,6.583118,"hd","organic",5
192,2016,7,7.363259,"hd","organic",5
192,2016,7.5,7.658456,"hd","organic",5
192,2016,8,8.578284,"hd","organic",5
192,2016,8.5,10.85523,"hd","organic",5
192,2016,9,11.95209,"hd","organic",5
192,2016,9.5,12.36428,"hd","organic",5
192,2016,10,12.64581,"hd","organic",5
192,2016,10.5,12.89375,"hd","organic",5
192,2016,11,12.95943,"hd","organic",5
192,2016,11.5,13.71649,"hd","organic",5
192,2016,12,14.62677,"hd","organic",5
192,2016,12.5,16.87619,"hd","organic",5
192,2016,13,18.62213,"hd","organic",5
192,2016,13.5,24.36603,"hd","organic",5
192,2016,14,22.09316,"hd","organic",5
192,2016,14.5,18.38426,"hd","organic",5
192,2016,15,16.33088,"hd","organic",5
192,2016,15.5,14.53672,"hd","organic",5
192,2016,16,14.01677,"hd","organic",5
192,2016,16.5,13.52415,"hd","organic",5
192,2016,17,13.24136,"hd","organic",5
192,2016,17.5,12.37245,"hd","organic",5
192,2016,18,11.67293,"hd","organic",5
192,2016,18.5,11.30513,"hd","organic",5
192,2016,19,11.11984,"hd","organic",5
192,2016,19.5,10.69961,"hd","organic",5
192,2016,20,10.32269,"hd","organic",5
192,2016,20.5,10.41686,"hd","organic",5
192,2016,21,10.13991,"hd","organic",5
192,2016,21.5,8.724485,"hd","organic",5
192,2016,22,7.130345,"hd","organic",5
192,2016,22.5,5.65728,"hd","organic",5
192,2016,23,4.730822,"hd","organic",5
192,2016,23.5,4.146695,"hd","organic",5
193,2016,0,3.656547,"hd","organic",5
193,2016,0.5,3.462566,"hd","organic",5
193,2016,1,3.380043,"hd","organic",5
