doy,year,hour,shf,site,loc,sensorZ
186,2016,23,3.386815,hd,moss,5
186,2016,23.5,2.532855,hd,moss,5
187,2016,0,1.831802,hd,moss,5
187,2016,0.5,1.264066,hd,moss,5
187,2016,1,0.849067,hd,moss,5
187,2016,1.5,0.4831238,hd,moss,5
187,2016,2,0.1517143,hd,moss,5
187,2016,2.5,-0.08364606,hd,moss,5
187,2016,3,-0.177275,hd,moss,5
187,2016,3.5,-0.03282688,hd,moss,5
187,2016,4,0.4808246,hd,moss,5
187,2016,4.5,1.37746,hd,moss,5
187,2016,5,2.193361,hd,moss,5
187,2016,5.5,2.791931,hd,moss,5
187,2016,6,3.123399,hd,moss,5
187,2016,6.5,3.451585,hd,moss,5
187,2016,7,4.940397,hd,moss,5
187,2016,7.5,7.148777,hd,moss,5
187,2016,8,8.312907,hd,moss,5
187,2016,8.5,8.76146,hd,moss,5
187,2016,9,9.520637,hd,moss,5
187,2016,9.5,10.88357,hd,moss,5
187,2016,10,12.61296,hd,moss,5
187,2016,10.5,13.18496,hd,moss,5
187,2016,11,13.57104,hd,moss,5
187,2016,11.5,14.88284,hd,moss,5
187,2016,12,17.55325,hd,moss,5
187,2016,12.5,21.47404,hd,moss,5
187,2016,13,20.42401,hd,moss,5
187,2016,13.5,19.51118,hd,moss,5
187,2016,14,20.31556,hd,moss,5
187,2016,14.5,19.07127,hd,moss,5
187,2016,15,17.83466,hd,moss,5
187,2016,15.5,17.18229,hd,moss,5
187,2016,16,17.155,hd,moss,5
187,2016,16.5,17.93002,hd,moss,5
187,2016,17,16.65163,hd,moss,5
187,2016,17.5,15.40634,hd,moss,5
187,2016,18,14.55914,hd,moss,5
187,2016,18.5,14.20322,hd,moss,5
187,2016,19,13.21734,hd,moss,5
187,2016,19.5,12.92735,hd,moss,5
187,2016,20,12.37722,hd,moss,5
187,2016,20.5,11.88056,hd,moss,5
187,2016,21,11.29121,hd,moss,5
187,2016,21.5,10.74984,hd,moss,5
187,2016,22,10.21824,hd,moss,5
187,2016,22.5,9.573993,hd,moss,5
187,2016,23,9.325131,hd,moss,5
187,2016,23.5,9.167514,hd,moss,5
188,2016,0,8.968737,hd,moss,5
188,2016,0.5,8.786547,hd,moss,5
188,2016,1,8.62297,hd,moss,5
188,2016,1.5,8.505669,hd,moss,5
188,2016,2,8.579967,hd,moss,5
188,2016,2.5,8.739812,hd,moss,5
188,2016,3,9.062632,hd,moss,5
188,2016,3.5,9.446853,hd,moss,5
188,2016,4,9.608574,hd,moss,5
188,2016,4.5,9.766673,hd,moss,5
188,2016,5,10.01277,hd,moss,5
188,2016,5.5,10.48647,hd,moss,5
188,2016,6,10.59534,hd,moss,5
188,2016,6.5,10.84606,hd,moss,5
188,2016,7,11.92911,hd,moss,5
188,2016,7.5,12.69904,hd,moss,5
188,2016,8,13.03113,hd,moss,5
188,2016,8.5,13.56505,hd,moss,5
188,2016,9,14.27083,hd,moss,5
188,2016,9.5,14.592,hd,moss,5
188,2016,10,14.34631,hd,moss,5
188,2016,10.5,14.01145,hd,moss,5
188,2016,11,13.78078,hd,moss,5
188,2016,11.5,13.29004,hd,moss,5
188,2016,12,12.72897,hd,moss,5
188,2016,12.5,12.75881,hd,moss,5
188,2016,13,13.1272,hd,moss,5
188,2016,13.5,13.36876,hd,moss,5
188,2016,14,13.15518,hd,moss,5
188,2016,14.5,12.53567,hd,moss,5
188,2016,15,11.55006,hd,moss,5
188,2016,15.5,10.88032,hd,moss,5
188,2016,16,10.57313,hd,moss,5
188,2016,16.5,10.36808,hd,moss,5
188,2016,17,10.47374,hd,moss,5
188,2016,17.5,10.7545,hd,moss,5
