doy,year,hour,tempS,sensorZ,sensInfo,sensorLoc,site
184,2016,9,1.1,20,tempS.5TM,mineral,hd
184,2016,9.5,1.1,20,tempS.5TM,mineral,hd
184,2016,10,1.1,20,tempS.5TM,mineral,hd
184,2016,10.5,1.1,20,tempS.5TM,mineral,hd
184,2016,11,1.1,20,tempS.5TM,mineral,hd
184,2016,11.5,1.2,20,tempS.5TM,mineral,hd
184,2016,12,1.2,20,tempS.5TM,mineral,hd
184,2016,12.5,1.3,20,tempS.5TM,mineral,hd
184,2016,13,1.3,20,tempS.5TM,mineral,hd
184,2016,13.5,1.3,20,tempS.5TM,mineral,hd
184,2016,14,1.4,20,tempS.5TM,mineral,hd
184,2016,14.5,1.4,20,tempS.5TM,mineral,hd
184,2016,15,1.5,20,tempS.5TM,mineral,hd
184,2016,15.5,1.5,20,tempS.5TM,mineral,hd
184,2016,16,1.5,20,tempS.5TM,mineral,hd
184,2016,16.5,1.5,20,tempS.5TM,mineral,hd
184,2016,17,1.6,20,tempS.5TM,mineral,hd
184,2016,17.5,1.6,20,tempS.5TM,mineral,hd
184,2016,18,1.6,20,tempS.5TM,mineral,hd
184,2016,18.5,1.6,20,tempS.5TM,mineral,hd
184,2016,19,1.6,20,tempS.5TM,mineral,hd
184,2016,19.5,1.6,20,tempS.5TM,mineral,hd
184,2016,20,1.6,20,tempS.5TM,mineral,hd
184,2016,20.5,1.6,20,tempS.5TM,mineral,hd
184,2016,21,1.6,20,tempS.5TM,mineral,hd
184,2016,21.5,1.6,20,tempS.5TM,mineral,hd
184,2016,22,1.5,20,tempS.5TM,mineral,hd
184,2016,22.5,1.5,20,tempS.5TM,mineral,hd
184,2016,23,1.5,20,tempS.5TM,mineral,hd
184,2016,23.5,1.5,20,tempS.5TM,mineral,hd
185,2016,0,1.5,20,tempS.5TM,mineral,hd
185,2016,0.5,1.4,20,tempS.5TM,mineral,hd
185,2016,1,1.4,20,tempS.5TM,mineral,hd
