doy,year,hour,tempS,sensorZ,sensInfo,sensorLoc,site
183,2016,5,3.4,18,tempS.5TM,mineral,ld
183,2016,5.5,3.4,18,tempS.5TM,mineral,ld
183,2016,6,3.4,18,tempS.5TM,mineral,ld
183,2016,6.5,3.4,18,tempS.5TM,mineral,ld
183,2016,7,3.5,18,tempS.5TM,mineral,ld
183,2016,7.5,3.5,18,tempS.5TM,mineral,ld
183,2016,8,3.6,18,tempS.5TM,mineral,ld
183,2016,8.5,3.7,18,tempS.5TM,mineral,ld
183,2016,9,3.8,18,tempS.5TM,mineral,ld
183,2016,9.5,3.9,18,tempS.5TM,mineral,ld
183,2016,10,4,18,tempS.5TM,mineral,ld
183,2016,10.5,4.1,18,tempS.5TM,mineral,ld
183,2016,11,4.2,18,tempS.5TM,mineral,ld
183,2016,11.5,4.3,18,tempS.5TM,mineral,ld
183,2016,12,4.3,18,tempS.5TM,mineral,ld
183,2016,12.5,4.4,18,tempS.5TM,mineral,ld
183,2016,13,4.4,18,tempS.5TM,mineral,ld
183,2016,13.5,4.4,18,tempS.5TM,mineral,ld
183,2016,14,4.4,18,tempS.5TM,mineral,ld
183,2016,14.5,4.4,18,tempS.5TM,mineral,ld
183,2016,15,4.4,18,tempS.5TM,mineral,ld
183,2016,15.5,4.4,18,tempS.5TM,mineral,ld
183,2016,16,4.4,18,tempS.5TM,mineral,ld
183,2016,16.5,4.4,18,tempS.5TM,mineral,ld
183,2016,17,4.4,18,tempS.5TM,mineral,ld
183,2016,17.5,4.3,18,tempS.5TM,mineral,ld
183,2016,18,4.3,18,tempS.5TM,mineral,ld
183,2016,18.5,4.3,18,tempS.5TM,mineral,ld
183,2016,19,4.2,18,tempS.5TM,mineral,ld
183,2016,19.5,4.2,18,tempS.5TM,mineral,ld
183,2016,20,4.2,18,tempS.5TM,mineral,ld
183,2016,20.5,4.2,18,tempS.5TM,mineral,ld
183,2016,21,4.2,18,tempS.5TM,mineral,ld
183,2016,21.5,4.1,18,tempS.5TM,mineral,ld
183,2016,22,4.1,18,tempS.5TM,mineral,ld
183,2016,22.5,4.1,18,tempS.5TM,mineral,ld
