doy,year,hour,shf,site,loc,sensorZ
185,2016,9.5,-11.54528,ld,organic,5
185,2016,10,-12.50083,ld,organic,5
185,2016,10.5,-13.16297,ld,organic,5
185,2016,11,-11.91012,ld,organic,5
185,2016,11.5,-9.677855,ld,organic,5
185,2016,12,-9.133505,ld,organic,5
185,2016,12.5,-12.46234,ld,organic,5
185,2016,13,-16.23395,ld,organic,5
185,2016,13.5,,ld,organic,5
185,2016,14,14.90514,ld,organic,5
185,2016,14.5,15.4058,ld,organic,5
185,2016,15,17.36167,ld,organic,5
185,2016,15.5,17.69098,ld,organic,5
185,2016,16,17.5238,ld,organic,5
185,2016,16.5,15.28283,ld,organic,5
185,2016,17,14.15032,ld,organic,5
185,2016,17.5,12.81907,ld,organic,5
185,2016,18,12.14606,ld,organic,5
185,2016,18.5,10.90344,ld,organic,5
185,2016,19,9.135459,ld,organic,5
185,2016,19.5,7.736731,ld,organic,5
185,2016,20,6.240621,ld,organic,5
185,2016,20.5,4.298335,ld,organic,5
185,2016,21,2.204415,ld,organic,5
185,2016,21.5,0.96642,ld,organic,5
185,2016,22,0.5133842,ld,organic,5
185,2016,22.5,0.6441237,ld,organic,5
185,2016,23,0.6537062,ld,organic,5
185,2016,23.5,0.2809034,ld,organic,5
186,2016,0,-0.6603616,ld,organic,5
186,2016,0.5,-0.998167,ld,organic,5
186,2016,1,-1.107399,ld,organic,5
186,2016,1.5,-0.9698871,ld,organic,5
186,2016,2,-0.2968554,ld,organic,5
186,2016,2.5,0.3671861,ld,organic,5
186,2016,3,0.9700575,ld,organic,5
186,2016,3.5,1.501317,ld,organic,5
186,2016,4,2.0216,ld,organic,5
186,2016,4.5,2.256746,ld,organic,5
186,2016,5,2.151562,ld,organic,5
186,2016,5.5,1.9499,ld,organic,5
186,2016,6,2.08884,ld,organic,5
186,2016,6.5,2.807587,ld,organic,5
186,2016,7,4.190612,ld,organic,5
186,2016,7.5,5.771,ld,organic,5
186,2016,8,5.886731,ld,organic,5
186,2016,8.5,7.061234,ld,organic,5
186,2016,9,8.975325,ld,organic,5
186,2016,9.5,10.30707,ld,organic,5
186,2016,10,11.31433,ld,organic,5
186,2016,10.5,12.21594,ld,organic,5
186,2016,11,10.894,ld,organic,5
186,2016,11.5,9.058604,ld,organic,5
186,2016,12,9.545551,ld,organic,5
186,2016,12.5,14.12163,ld,organic,5
186,2016,13,17.97157,ld,organic,5
186,2016,13.5,18.88817,ld,organic,5
186,2016,14,17.11994,ld,organic,5
