doy,year,hour,shf,site,loc,sensorZ
188,2017,18.5,12.821,hd,organic,5
188,2017,19,11.50971,hd,organic,5
188,2017,19.5,10.57201,hd,organic,5
188,2017,20,9.779892,hd,organic,5
188,2017,20.5,9.308741,hd,organic,5
188,2017,21,8.651827,hd,organic,5
188,2017,21.5,7.822958,hd,organic,5
188,2017,22,7.067712,hd,organic,5
188,2017,22.5,6.239018,hd,organic,5
188,2017,23,5.071265,hd,organic,5
188,2017,23.5,4.334854,hd,organic,5
189,2017,0,3.694631,hd,organic,5
189,2017,0.5,2.817673,hd,organic,5
189,2017,1,2.058544,hd,organic,5
189,2017,1.5,1.597791,hd,organic,5
189,2017,2,1.817895,hd,organic,5
189,2017,2.5,1.806379,hd,organic,5
189,2017,3,2.00648,hd,organic,5
189,2017,3.5,2.464428,hd,organic,5
189,2017,4,3.178378,hd,organic,5
189,2017,4.5,4.110209,hd,organic,5
189,2017,5,4.64482,hd,organic,5
189,2017,5.5,5.14376,hd,organic,5
189,2017,6,5.51158,hd,organic,5
189,2017,6.5,5.506501,hd,organic,5
189,2017,7,5.533371,hd,organic,5
189,2017,7.5,5.859318,hd,organic,5
189,2017,8,6.312912,hd,organic,5
189,2017,8.5,7.153065,hd,organic,5
189,2017,9,7.879567,hd,organic,5
189,2017,9.5,8.611006,hd,organic,5
189,2017,10,9.738124,hd,organic,5
189,2017,10.5,10.63939,hd,organic,5
189,2017,11,11.90932,hd,organic,5
189,2017,11.5,12.84855,hd,organic,5
189,2017,12,13.61343,hd,organic,5
189,2017,12.5,13.6877,hd,organic,5
189,2017,13,13.82942,hd,organic,5
189,2017,13.5,13.84808,hd,organic,5
189,2017,14,13.97709,hd,organic,5
189,2017,14.5,13.97834,hd,organic,5
189,2017,15,13.06043,hd,organic,5
189,2017,15.5,13.36734,hd,organic,5
189,2017,16,13.09157,hd,organic,5
189,2017,16.5,12.3569,hd,organic,5
189,2017,17,11.62453,hd,organic,5
189,2017,17.5,11.12274,hd,organic,5
189,2017,18,10.60892,hd,organic,5
189,2017,18.5,10.04182,hd,organic,5
189,2017,19,9.618093,hd,organic,5
189,2017,19.5,9.010957,hd,organic,5
189,2017,20,8.213623,hd,organic,5
189,2017,20.5,7.484178,hd,organic,5
189,2017,21,6.819138,hd,organic,5
189,2017,21.5,6.248048,hd,organic,5
189,2017,22,5.807959,hd,organic,5
189,2017,22.5,5.400865,hd,organic,5
189,2017,23,5.040792,hd,organic,5
