doy,year,hour,tempS,sensorZ,sensInfo,sensorLoc,site
183,2016,11.5,8.5,8,tempS.5TM,organic interface,ld
183,2016,12,8.5,8,tempS.5TM,organic interface,ld
183,2016,12.5,8.4,8,tempS.5TM,organic interface,ld
183,2016,13,8,8,tempS.5TM,organic interface,ld
183,2016,13.5,7.6,8,tempS.5TM,organic interface,ld
183,2016,14,7.2,8,tempS.5TM,organic interface,ld
183,2016,14.5,7,8,tempS.5TM,organic interface,ld
183,2016,15,6.9,8,tempS.5TM,organic interface,ld
183,2016,15.5,6.9,8,tempS.5TM,organic interface,ld
183,2016,16,6.8,8,tempS.5TM,organic interface,ld
183,2016,16.5,6.6,8,tempS.5TM,organic interface,ld
183,2016,17,6.4,8,tempS.5TM,organic interface,ld
183,2016,17.5,6.2,8,tempS.5TM,organic interface,ld
183,2016,18,6,8,tempS.5TM,organic interface,ld
183,2016,18.5,5.8,8,tempS.5TM,organic interface,ld
183,2016,19,5.6,8,tempS.5TM,organic interface,ld
183,2016,19.5,5.5,8,tempS.5TM,organic interface,ld
183,2016,20,5.5,8,tempS.5TM,organic interface,ld
183,2016,20.5,5.4,8,tempS.5TM,organic interface,ld
183,2016,21,5.4,8,tempS.5TM,organic interface,ld
183,2016,21.5,5.4,8,tempS.5TM,organic interface,ld
183,2016,22,5.3,8,tempS.5TM,organic interface,ld
183,2016,22.5,5.2,8,tempS.5TM,organic interface,ld
183,2016,23,5,8,tempS.5TM,organic interface,ld
183,2016,23.5,4.7,8,tempS.5TM,organic interface,ld
184,2016,0,4.4,8,tempS.5TM,organic interface,ld
184,2016,0.5,4.2,8,tempS.5TM,organic interface,ld
184,2016,1,4.1,8,tempS.5TM,organic interface,ld
184,2016,1.5,3.8,8,tempS.5TM,organic interface,ld
184,2016,2,3.6,8,tempS.5TM,organic interface,ld
184,2016,2.5,3.4,8,tempS.5TM,organic interface,ld
184,2016,3,3.4,8,tempS.5TM,organic interface,ld
184,2016,3.5,3.4,8,tempS.5TM,organic interface,ld
184,2016,4,3.4,8,tempS.5TM,organic interface,ld
184,2016,4.5,3.4,8,tempS.5TM,organic interface,ld
184,2016,5,3.5,8,tempS.5TM,organic interface,ld
184,2016,5.5,3.7,8,tempS.5TM,organic interface,ld
184,2016,6,3.9,8,tempS.5TM,organic interface,ld
184,2016,6.5,4.1,8,tempS.5TM,organic interface,ld
184,2016,7,4.5,8,tempS.5TM,organic interface,ld
184,2016,7.5,5,8,tempS.5TM,organic interface,ld
184,2016,8,5.5,8,tempS.5TM,organic interface,ld
184,2016,8.5,5.9,8,tempS.5TM,organic interface,ld
184,2016,9,6.4,8,tempS.5TM,organic interface,ld
184,2016,9.5,6.9,8,tempS.5TM,organic interface,ld
184,2016,10,7.2,8,tempS.5TM,organic interface,ld
184,2016,10.5,7.3,8,tempS.5TM,organic interface,ld
184,2016,11,7.2,8,tempS.5TM,organic interface,ld
184,2016,11.5,7.1,8,tempS.5TM,organic interface,ld
184,2016,12,7,8,tempS.5TM,organic interface,ld
184,2016,12.5,7.2,8,tempS.5TM,organic interface,ld
184,2016,13,7.3,8,tempS.5TM,organic interface,ld
184,2016,13.5,7.4,8,tempS.5TM,organic interface,ld
184,2016,14,7.5,8,tempS.5TM,organic interface,ld
184,2016,14.5,7.4,8,tempS.5TM,organic interface,ld
184,2016,15,7.2,8,tempS.5TM,organic interface,ld
184,2016,15.5,7,8,tempS.5TM,organic interface,ld
184,2016,16,6.9,8,tempS.5TM,organic interface,ld
184,2016,16.5,6.9,8,tempS.5TM,organic interface,ld
184,2016,17,7,8,tempS.5TM,organic interface,ld
184,2016,17.5,7,8,tempS.5TM,organic interface,ld
184,2016,18,6.8,8,tempS.5TM,organic interface,ld
184,2016,18.5,6.6,8,tempS.5TM,organic interface,ld
184,2016,19,6.3,8,tempS.5TM,organic interface,ld
184,2016,19.5,5.9,8,tempS.5TM,organic interface,ld
184,2016,20,5.7,8,tempS.5TM,organic interface,ld
184,2016,20.5,5.4,8,tempS.5TM,organic interface,ld
184,2016,21,5.2,8,tempS.5TM,organic interface,ld
184,2016,21.5,5.1,8,tempS.5TM,organic interface,ld
184,2016,22,4.9,8,tempS.5TM,organic interface,ld
184,2016,22.5,4.8,8,tempS.5TM,organic interface,ld
184,2016,23,4.7,8,tempS.5TM,organic interface,ld
184,2016,23.5,4.6,8,tempS.5TM,organic interface,ld
185,2016,0,4.4,8,tempS.5TM,organic interface,ld
185,2016,0.5,4.1,8,tempS.5TM,organic interface,ld
185,2016,1,3.9,8,tempS.5TM,organic interface,ld
185,2016,1.5,3.8,8,tempS.5TM,organic interface,ld
185,2016,2,3.7,8,tempS.5TM,organic interface,ld
185,2016,2.5,3.7,8,tempS.5TM,organic interface,ld
185,2016,3,3.7,8,tempS.5TM,organic interface,ld
185,2016,3.5,3.6,8,tempS.5TM,organic interface,ld
185,2016,4,3.6,8,tempS.5TM,organic interface,ld
185,2016,4.5,3.6,8,tempS.5TM,organic interface,ld
185,2016,5,3.7,8,tempS.5TM,organic interface,ld
185,2016,5.5,3.7,8,tempS.5TM,organic interface,ld
185,2016,6,3.7,8,tempS.5TM,organic interface,ld
185,2016,6.5,3.8,8,tempS.5TM,organic interface,ld
185,2016,7,3.9,8,tempS.5TM,organic interface,ld
185,2016,7.5,4,8,tempS.5TM,organic interface,ld
185,2016,8,4.1,8,tempS.5TM,organic interface,ld
185,2016,8.5,4.3,8,tempS.5TM,organic interface,ld
185,2016,9,4.8,8,tempS.5TM,organic interface,ld
185,2016,9.5,5.3,8,tempS.5TM,organic interface,ld
185,2016,10,5.6,8,tempS.5TM,organic interface,ld
185,2016,10.5,5.8,8,tempS.5TM,organic interface,ld
185,2016,11,6,8,tempS.5TM,organic interface,ld
185,2016,11.5,5.9,8,tempS.5TM,organic interface,ld
185,2016,12,5.7,8,tempS.5TM,organic interface,ld
185,2016,12.5,5.7,8,tempS.5TM,organic interface,ld
185,2016,13,5.9,8,tempS.5TM,organic interface,ld
185,2016,13.5,6.2,8,tempS.5TM,organic interface,ld
185,2016,14,6.4,8,tempS.5TM,organic interface,ld
185,2016,14.5,6.4,8,tempS.5TM,organic interface,ld
185,2016,15,6.4,8,tempS.5TM,organic interface,ld
185,2016,15.5,6.1,8,tempS.5TM,organic interface,ld
185,2016,16,6.1,8,tempS.5TM,organic interface,ld
185,2016,16.5,6.1,8,tempS.5TM,organic interface,ld
185,2016,17,6.2,8,tempS.5TM,organic interface,ld
185,2016,17.5,6,8,tempS.5TM,organic interface,ld
185,2016,18,5.8,8,tempS.5TM,organic interface,ld
185,2016,18.5,5.5,8,tempS.5TM,organic interface,ld
185,2016,19,5.3,8,tempS.5TM,organic interface,ld
185,2016,19.5,5,8,tempS.5TM,organic interface,ld
185,2016,20,4.8,8,tempS.5TM,organic interface,ld
185,2016,20.5,4.5,8,tempS.5TM,organic interface,ld
